oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,other_x,other_y
49953,1694.3,496064.152617007,5406114.6144787,None,None,None,None,None,None,"[49919, 49957, 49962, 49963, 49964, 49965, 49966, 49953, 47646, 49950]","[5, 3, 3, 3, 5, 3, 3, 4, 0, 3]","[496118.526252882, 496074.670863859, 496074.399293559, 496073.36966165, 496144.262860044, 496071.325899728, 496120.141755366, 496064.152617007, 496064.324608785, 496071.456536913]","[5406094.9522347, 5406099.48835658, 5406096.94949621, 5406092.67412852, 5406103.82872891, 5406111.4196739, 5406105.75459411, 5406114.6144787, 5406109.09184846, 5406111.45124023]"
49953,1694.4,496064.131484048,5406114.77310652,None,None,None,None,None,None,"[49964, 49953, 49962, 49957, 49950, 49919, 47646, 49966, 49965]","[5, 4, 3, 3, 3, 5, 0, 3, 3]","[496144.307017013, 496064.131484048, 496074.347052515, 496074.638369352, 496071.246294876, 496119.109258625, 496064.786974538, 496120.104220002, 496071.067014259]","[5406103.77475009, 5406114.77310652, 5406097.04392635, 5406099.51905266, 5406111.45831708, 5406094.77351914, 5406108.9518733, 5406105.8689939, 5406111.44814428]"
49953,1694.5,496064.102044094,5406114.93819658,None,None,None,None,None,None,"[49966, 47646, 49919, 49950, 49957, 49962, 49964, 49965, 49953]","[3, 0, 5, 3, 3, 3, 5, 3, 4]","[496120.099586168, 496065.231358199, 496119.678709258, 496070.992658806, 496074.597435273, 496074.252419858, 496144.224933042, 496070.827530791, 496064.102044094]","[5406105.87633054, 5406108.82702503, 5406094.59388678, 5406111.47586983, 5406099.54100298, 5406096.98575886, 5406103.80715918, 5406111.486531, 5406114.93819658]"
49953,1694.6,496064.069379491,5406115.10619657,None,None,None,None,None,None,"[49953, 49957, 49965, 49964, 49962, 49966, 49950, 49919, 47646]","[4, 3, 3, 5, 3, 3, 3, 5, 0]","[496064.069379491, 496074.538046996, 496070.603020717, 496144.155114866, 496074.201060217, 496120.07120126, 496070.702843195, 496120.238203517, 496065.713068866]","[5406115.10619657, 5406099.56335847, 5406111.51314867, 5406103.82714172, 5406097.0397712, 5406105.87105981, 5406111.51149637, 5406094.41127629, 5406108.6916978]"
49953,1694.7,496064.026429573,5406115.26943101,None,None,None,None,None,None,"[49964, 49957, 49950, 49919, 47646, 49953, 49966, 49962]","[5, 3, 3, 5, 0, 4, 3, 3]","[496144.109293904, 496074.446569922, 496070.440084222, 496120.800796986, 496066.215014384, 496064.026429573, 496120.084761713, 496074.122818344]","[5406103.82281255, 5406099.59173262, 5406111.55223489, 5406094.22205625, 5406108.55263773, 5406115.26943101, 5406105.8364734, 5406096.87350035]"
49953,1694.8,496063.976186185,5406115.42468712,None,None,None,None,None,None,"[49964, 49962, 49957, 49919, 47646, 49953, 49966]","[5, 3, 3, 5, 0, 4, 3]","[496144.064834063, 496074.151945528, 496074.552006309, 496121.368438596, 496066.726998295, 496063.976186185, 496120.137339606]","[5406103.82503735, 5406096.80239142, 5406099.63247905, 5406094.05132459, 5406108.41032783, 5406115.42468712, 5406105.75277982]"
49953,1694.9,496063.921723085,5406115.57722776,None,None,None,None,None,None,"[49957, 49964, 49919, 47646, 49966, 49953]","[3, 5, 5, 0, 3, 4]","[496074.51014672, 496144.023219393, 496121.933093351, 496067.247807303, 496120.064675913, 496063.921723085]","[5406099.73217558, 5406103.84096201, 5406093.89432675, 5406108.26876819, 5406105.79306022, 5406115.57722776]"
49953,1695.0,496063.858756836,5406115.73143515,None,None,None,None,None,None,"[49957, 49964, 49966, 49953, 47646, 49919]","[3, 5, 3, 4, 0, 5]","[496074.444364132, 496143.966859857, 496119.986063504, 496063.858756836, 496067.783498618, 496122.495891571]","[5406099.74212144, 5406103.8540845, 5406105.88202751, 5406115.73143515, 5406108.1179839, 5406093.72857461]"
49953,1695.1,496063.785507036,5406115.89135059,None,None,None,None,None,None,"[49964, 49953, 49957, 49919, 47646, 49966]","[5, 4, 3, 5, 0, 3]","[496143.893322594, 496063.785507036, 496074.349522777, 496123.037151248, 496068.283896022, 496119.923852228]","[5406103.87340163, 5406115.89135059, 5406099.76770264, 5406093.54845007, 5406107.98768163, 5406105.99148941]"
49953,1695.2,496063.71077186,5406116.04443572,None,None,None,None,None,None,"[49968, 49966, 49964, 49957, 49919, 47646, 49953]","[3, 3, 5, 3, 5, 0, 4]","[496103.847723797, 496119.895341788, 496143.851082833, 496074.447371343, 496123.574806947, 496068.841192255, 496063.71077186]","[5406133.94234118, 5406106.06646343, 5406103.91916012, 5406099.7552188, 5406093.36305786, 5406107.8396219, 5406116.04443572]"
49953,1695.3,496063.637838048,5406116.19224523,None,None,None,None,None,None,"[49957, 49953, 49968, 49966, 49964, 49919, 47646]","[3, 4, 3, 3, 5, 5, 0]","[496074.883389998, 496063.637838048, 496103.538756057, 496119.859964644, 496143.808843072, 496124.109662138, 496069.419325004]","[5406099.60366523, 5406116.19224523, 5406134.17616562, 5406106.14900702, 5406103.96491861, 5406093.16385858, 5406107.69234652]"
49953,1695.4,496063.560187746,5406116.34331414,None,None,None,None,None,None,"[49919, 49957, 49964, 49966, 49968, 47646, 49953]","[5, 3, 5, 3, 3, 0, 4]","[496124.635460487, 496075.242399748, 496143.765858245, 496119.807634399, 496103.603452113, 496069.990493401, 496063.560187746]","[5406092.96253915, 5406099.52000519, 5406104.00704301, 5406106.22942202, 5406134.20191525, 5406107.544016, 5406116.34331414]"
49953,1695.5,496063.482492457,5406116.49291146,None,None,None,None,None,None,"[47646, 49919, 49957, 49964, 49966, 49968, 49953]","[0, 5, 3, 5, 3, 3, 4]","[496070.558269972, 496125.161092496, 496075.561316029, 496143.769668002, 496119.766903394, 496103.234319381, 496063.482492457]","[5406107.3957426, 5406092.78780672, 5406099.46124803, 5406104.01549602, 5406106.31477827, 5406134.27786949, 5406116.49291146]"
49953,1695.6,496063.39958809,5406116.63692941,None,None,None,None,None,None,"[47646, 49919, 49964, 49966, 49969, 49953]","[0, 5, 5, 3, 3, 4]","[496071.12615146, 496125.692087362, 496143.886100855, 496119.730511672, 496115.918230588, 496063.39958809]","[5406107.25183966, 5406092.60999982, 5406103.93747094, 5406106.40049603, 5406112.64091184, 5406116.63692941]"
49953,1695.7,496063.312242182,5406116.77629645,None,None,None,None,None,None,"[49966, 49953, 49969, 49964, 49919, 47646]","[3, 4, 3, 5, 5, 0]","[496119.710253389, 496063.312242182, 496115.922781654, 496143.979895148, 496126.225646176, 496071.739793317]","[5406106.46701611, 5406116.77629645, 5406112.56652532, 5406103.82716538, 5406092.4638394, 5406107.09982277]"
49953,1695.8,496063.221935378,5406116.91400874,None,None,None,None,None,None,"[47646, 49919, 49964, 49966, 49969, 49970, 49953]","[0, 5, 5, 3, 3, 3, 4]","[496072.363877056, 496126.779547318, 496143.995426776, 496119.688217617, 496115.925087725, 496136.940642457, 496063.221935378]","[5406106.94818233, 5406092.30165115, 5406103.8036001, 5406106.51611623, 5406112.48885166, 5406092.88042219, 5406116.91400874]"
49953,1695.9,496063.126395395,5406117.05090558,None,None,None,None,None,None,"[49964, 49919, 47646, 49966, 49969, 49970, 49971, 49953]","[5, 5, 0, 3, 3, 3, 1, 4]","[496143.998223167, 496127.327805892, 496072.991132858, 496119.645780139, 496115.907215545, 496136.072608372, 496102.472404805, 496063.126395395]","[5406103.79833923, 5406092.12905057, 5406106.79666139, 5406106.58581744, 5406112.67069701, 5406093.31821982, 5406117.80359993, 5406117.05090558]"
49953,1696.0,496063.024354565,5406117.19036751,None,None,None,None,None,None,"[49970, 47646, 49919, 49964, 49966, 49969, 49953]","[3, 0, 5, 5, 3, 3, 4]","[496135.258645103, 496073.636721794, 496127.876800972, 496144.006686113, 496119.634426431, 496115.88657837, 496063.024354565]","[5406093.64289856, 5406106.6445301, 5406091.96005615, 5406103.79216882, 5406106.61943035, 5406112.82753075, 5406117.19036751]"
49953,1696.1,496062.91985329,5406117.33012745,None,None,None,None,None,None,"[49966, 49953, 49970, 49969, 49964, 49919, 47646]","[3, 4, 3, 3, 5, 5, 0]","[496119.660943716, 496062.91985329, 496134.444681835, 496115.866954922, 496143.986740066, 496128.413060309, 496074.22532833]","[5406106.5939097, 5406117.33012745, 5406093.96757729, 5406112.83467889, 5406103.81204216, 5406091.79891323, 5406106.50474173]"
49953,1696.2,496062.816844499,5406117.45318534,None,None,None,None,None,None,"[49953, 49970, 49969, 47646, 49919, 49966]","[4, 3, 3, 0, 5, 3]","[496062.816844499, 496133.615317562, 496115.865972427, 496074.889563365, 496128.945260428, 496119.596170856]","[5406117.45318534, 5406094.26019175, 5406112.55997517, 5406106.35204136, 5406091.64544942, 5406106.67659101]"
49953,1696.3,496062.720322127,5406117.55849545,None,None,None,None,None,None,"[49966, 49970, 49969, 47646, 49953, 49919]","[3, 3, 3, 0, 4, 5]","[496119.550090836, 496132.771292504, 496115.870972456, 496075.55240257, 496062.720322127, 496129.483736803]","[5406106.7587662, 5406094.46849342, 5406112.34559935, 5406106.20176752, 5406117.55849545, 5406091.48741446]"
49953,1696.4,496062.619892316,5406117.67341871,None,None,None,None,None,None,"[49970, 49953, 49969, 49966, 49919, 47646]","[3, 4, 3, 3, 5, 0]","[496131.996299719, 496062.619892316, 496115.876602902, 496119.517931132, 496130.019449606, 496076.238966137]","[5406094.72624743, 5406117.67341871, 5406112.16904908, 5406106.84633285, 5406091.33322381, 5406106.04770507]"
49953,1696.5,496062.51139911,5406117.79654937,None,None,None,None,None,None,"[47646, 49919, 49966, 49970, 49969, 49953]","[0, 5, 3, 3, 3, 4]","[496076.890946275, 496130.547983988, 496119.479518239, 496131.161554729, 496115.883761493, 496062.51139911]","[5406105.90573683, 5406091.16920053, 5406106.93670936, 5406095.02820237, 5406111.97624183, 5406117.79654937]"
49953,1696.6,496062.402445494,5406117.91814424,None,None,None,None,None,None,"[47646, 49919, 49966, 49953, 49970, 49969]","[0, 5, 3, 4, 3, 3]","[496077.539506813, 496131.074365123, 496119.454373105, 496062.402445494, 496130.389118051, 496115.884725462]","[5406105.76546864, 5406090.99324457, 5406107.03176514, 5406117.91814424, 5406095.25794629, 5406111.69675776]"
49953,1696.7,496062.3007675,5406118.02999755,None,None,None,None,None,None,"[49969, 49970, 49953, 49919, 47646, 49966]","[3, 3, 4, 5, 0, 3]","[496115.868031559, 496129.602380409, 496062.3007675, 496131.595070451, 496078.234814925, 496119.437147307]","[5406111.49592749, 5406095.55025096, 5406118.02999755, 5406090.81327795, 5406105.60376567, 5406107.1187338]"
49953,1696.8,496062.198094591,5406118.13144495,None,None,None,None,None,None,"[47646, 49953, 49970, 49969, 49966, 49919]","[0, 4, 3, 3, 3, 5]","[496078.922709225, 496062.198094591, 496128.751723562, 496115.856860288, 496119.430733814, 496132.11255444]","[5406105.45341963, 5406118.13144495, 5406095.82416193, 5406111.3549016, 5406107.19877443, 5406090.65659178]"
49953,1696.9,496062.103880352,5406118.22762772,None,None,None,None,None,None,"[47646, 49953, 49970, 49969, 49966, 49919]","[0, 4, 3, 3, 3, 5]","[496079.627195916, 496062.103880352, 496127.967125002, 496115.859362544, 496119.409071972, 496132.637541041]","[5406105.29804318, 5406118.22762772, 5406096.03850432, 5406111.25269619, 5406107.27585469, 5406090.5062767]"
48887,913.8,496010.306127754,5406129.2016636,None,None,None,None,None,None,"[48878, 48879, 48880, 48881, 48882, 48883, 48884, 48885, 48886, 48887, 47646]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 0]","[495951.298251078, 496008.594688161, 495971.987702317, 495965.253757343, 495956.318899984, 495964.147673159, 495951.948716993, 495969.487928421, 495979.484604941, 496010.306127754, 495943.904568556]","[5406145.14818444, 5406123.12001263, 5406139.20656238, 5406141.29494983, 5406143.64731738, 5406133.85616523, 5406132.46144051, 5406131.86568295, 5406129.02290564, 5406129.2016636, 5406141.89330733]"
48887,913.9,496010.238550297,5406129.16945757,None,None,None,None,None,None,"[48882, 47646, 48883, 48884, 48885, 48881, 48880, 48886, 48887, 48879, 48878]","[3, 0, 3, 3, 3, 3, 3, 3, 4, 3, 3]","[495956.244132314, 495944.695305215, 495964.152995697, 495952.000338471, 495969.419963942, 495965.218719921, 495971.960695385, 495979.509279092, 496010.238550297, 496009.054609409, 495951.356439694]","[5406143.71695468, 5406141.67851135, 5406133.64526025, 5406132.4762598, 5406132.05392459, 5406141.25383875, 5406139.24792945, 5406128.96654559, 5406129.16945757, 5406122.97308941, 5406145.14028974]"
48887,914.0,496010.241321637,5406129.10240323,None,None,None,None,None,None,"[48885, 47646, 48878, 48879, 48880, 48881, 48882, 48883, 48884, 48887, 48886]","[3, 0, 3, 3, 3, 3, 3, 3, 3, 4, 3]","[495969.461253975, 495945.445255342, 495951.432794367, 496009.518739451, 495971.953861061, 495965.288084409, 495956.13329331, 495964.183699862, 495952.03399549, 496010.241321637, 495979.519629043]","[5406131.96890896, 5406141.48193424, 5406145.13305563, 5406122.8491325, 5406139.26004075, 5406141.26963661, 5406143.79148631, 5406133.46062173, 5406132.46839582, 5406129.10240323, 5406129.00039884]"
48887,914.1,496010.244092977,5406129.0353489,None,None,None,None,None,None,"[48880, 47646, 48878, 48879, 48881, 48882, 48883, 48886, 48887]","[3, 0, 3, 3, 3, 3, 3, 3, 4]","[495971.943873036, 495946.159281968, 495951.485627889, 496009.98397082, 495965.223502635, 495956.047299068, 495964.224985488, 495979.527024455, 496010.244092977]","[5406139.2719179, 5406141.29355991, 5406145.1253103, 5406122.72942489, 5406141.22621305, 5406143.92980408, 5406133.32495926, 5406129.03646937, 5406129.0353489]"
48887,914.2,496010.246864317,5406128.96829456,None,None,None,None,None,None,"[48886, 48887, 48888, 47646, 48880, 48881, 48879, 48882, 48883]","[3, 4, 3, 0, 3, 3, 3, 3, 3]","[495979.513961226, 496010.246864317, 495968.927987212, 495946.944800934, 495971.949850044, 495965.205136904, 496010.455679282, 495955.94026283, 495964.244556806]","[5406129.08059522, 5406128.96829456, 5406132.01340658, 5406141.08762232, 5406139.3000493, 5406141.17430268, 5406122.63470812, 5406143.94995695, 5406133.21492088]"
48887,914.3,496010.249635658,5406128.90124022,None,None,None,None,None,None,"[48888, 48886, 48879, 48880, 48881, 48882, 48883, 48887, 47646]","[3, 3, 3, 3, 3, 3, 3, 4, 0]","[495969.127155584, 495979.509900165, 496010.92514488, 495971.984334696, 495965.194334558, 495955.995847163, 495964.285512952, 496010.249635658, 495947.716922531]","[5406131.97472691, 5406129.06586306, 5406122.53535283, 5406139.30570707, 5406141.19413741, 5406144.06455404, 5406133.11066584, 5406128.90124022, 5406140.88651121]"
48887,914.4,496010.252406998,5406128.83418589,None,None,None,None,None,None,"[48888, 47646, 48880, 48881, 48882, 48883, 48886, 48887]","[3, 0, 3, 3, 3, 3, 3, 4]","[495969.300203184, 495948.494640946, 495971.945124868, 495965.170984054, 495956.174074214, 495964.313679126, 495979.509157842, 496010.252406998]","[5406131.95819689, 5406140.67978415, 5406139.22171872, 5406141.2583702, 5406144.06455505, 5406133.04465819, 5406129.07605771, 5406128.83418589]"
48887,914.5,496010.255178338,5406128.76713155,None,None,None,None,None,None,"[47646, 48887, 48888, 48886, 48883, 48882, 48881, 48880]","[0, 4, 3, 3, 3, 3, 3, 3]","[495949.277551163, 496010.255178338, 495969.422974585, 495979.52499634, 495964.341132287, 495956.306908351, 495965.199176503, 495971.957688987]","[5406140.4668792, 5406128.76713155, 5406131.93010747, 5406129.01795278, 5406133.00680446, 5406143.96892903, 5406141.25811167, 5406139.26337168]"
48887,914.6,496010.257949678,5406128.70007721,None,None,None,None,None,None,"[48883, 48887, 48888, 48886, 48882, 48881, 48880, 47646]","[3, 4, 3, 3, 3, 3, 3, 0]","[495964.358712512, 496010.257949678, 495969.573795738, 495979.514252369, 495956.510513454, 495965.283091134, 495971.969028902, 495949.997792993]","[5406132.96971727, 5406128.70007721, 5406131.9772407, 5406129.02417794, 5406143.90078545, 5406141.3154062, 5406139.29132852, 5406140.2738225]"
48887,914.7,496010.260721019,5406128.63302288,None,None,None,None,None,None,"[47646, 48880, 48881, 48882, 48883, 48886, 48888, 48887]","[0, 3, 3, 3, 3, 3, 3, 4]","[495950.788109222, 495971.961964077, 495965.348345064, 495956.804828308, 495964.406515163, 495979.486245005, 495969.642694393, 496010.260721019]","[5406140.06486025, 5406139.30853, 5406141.34011477, 5406143.73849568, 5406132.9346359, 5406129.07117897, 5406131.99217248, 5406128.63302288]"
48887,914.8,496010.263492359,5406128.56596854,None,None,None,None,None,None,"[47646, 48880, 48881, 48882, 48883, 48886, 48888, 48887]","[0, 3, 3, 3, 3, 3, 3, 4]","[495951.596813672, 495971.964115264, 495965.247616, 495957.260635597, 495964.444085008, 495979.479777066, 495969.708193104, 496010.263492359]","[5406139.84545559, 5406139.31464115, 5406141.187382, 5406143.45216922, 5406132.92112099, 5406129.02410466, 5406131.91699637, 5406128.56596854]"
48887,914.9,496010.256958916,5406128.4915613,None,None,None,None,None,None,"[48880, 48882, 48881, 48883, 48888, 48886, 48887, 47646]","[3, 3, 3, 3, 3, 3, 4, 0]","[495971.979551476, 495957.161603184, 495965.210046996, 495964.475984147, 495969.776850294, 495979.493873913, 496010.256958916, 495952.37615566]","[5406139.32513518, 5406143.45339116, 5406141.20600927, 5406132.90720395, 5406131.94646336, 5406128.98584536, 5406128.4915613, 5406139.63293052]"
48887,915.0,496010.185491811,5406128.36696816,None,None,None,None,None,None,"[48881, 48880, 47646, 48887, 48888, 48883, 48886]","[3, 3, 0, 4, 3, 3, 3]","[495965.248453641, 495971.993676823, 495953.178873942, 496010.185491811, 495969.872529518, 495964.518869245, 495979.467177114]","[5406141.31997183, 5406139.30819308, 5406139.41636738, 5406128.36696816, 5406131.85847486, 5406132.91736333, 5406128.98925632]"
48887,915.1,496010.138293595,5406128.27021281,None,None,None,None,None,None,"[48883, 47646, 48880, 48887, 48888, 48886, 48881]","[3, 0, 3, 4, 3, 3, 3]","[495964.573989627, 495953.960033359, 495971.984003312, 496010.138293595, 495969.915114998, 495979.459444244, 495965.306371551]","[5406132.98501347, 5406139.20644952, 5406139.31547525, 5406128.27021281, 5406131.91555518, 5406128.96589711, 5406141.40457093]"
48887,915.2,496010.091095379,5406128.17345746,None,None,None,None,None,None,"[48888, 47646, 48880, 48881, 48883, 48886, 48887]","[3, 0, 3, 3, 3, 3, 4]","[495969.951150904, 495954.702834456, 495972.0191885, 495965.256927192, 495964.580881369, 495979.499295479, 496010.091095379]","[5406131.93347027, 5406139.00348051, 5406139.33829733, 5406141.37451156, 5406133.02482973, 5406128.96639592, 5406128.17345746]"
48887,915.3,496010.043897163,5406128.07670211,None,None,None,None,None,None,"[48887, 47646, 48880, 48881, 48883, 48886, 48888, 48890]","[4, 0, 3, 3, 3, 3, 3, 3]","[496010.043897163, 495955.499277443, 495972.062038004, 495964.990746445, 495964.561571884, 495979.874104754, 495969.983065978, 496024.226956628]","[5406128.07670211, 5406138.78962162, 5406139.35668405, 5406141.45557766, 5406133.04073147, 5406129.27240654, 5406131.90689014, 5406116.63628572]"
48887,915.4,496009.996698947,5406127.97994676,None,None,None,None,None,None,"[48890, 48887, 47646, 48880, 48881, 48883, 48886, 48888]","[3, 4, 0, 3, 3, 3, 3, 3]","[496024.609880193, 496009.996698947, 495956.300133083, 495972.075979654, 495964.364763755, 495964.552441477, 495980.196869343, 495969.873356274]","[5406116.44848914, 5406127.97994676, 5406138.57293194, 5406139.36934416, 5406141.67635192, 5406133.0058714, 5406129.48889213, 5406132.00561196]"
